event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PER4163,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Apurimac,Abancay,Abancay,Abancay,-13.6339,-72.8814,1,"Diario Correo (Peru); SUTRAN Peru",Other-National,"On 30 March 2022, in Abancay (Apurimac), heavy transportation drivers blocked the Nazca-Cusco highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4164,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Apurimac,Abancay,Curahuasi,Curahuasi,-13.5432,-72.6964,2,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, between Abancay and Curahuasi (coded to Curahuasi, Apurimac), heavy transportation drivers blocked the Abancay-Cusco highway and areas of Puente Capelo and Puente Cuniac as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4165,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Apurimac,Andahuaylas,Andahuaylas,Andahuaylas,-13.6564,-73.3899,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Andahuaylas (Apurimac), heavy transportation drivers blocked the highway towards Talavera as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4166,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Arequipa,Arequipa,Arequipa,Arequipa,-16.3989,-71.535,1,"Diario Correo (Peru); SUTRAN Peru",Other-National,"On 30 March 2022, in Arequipa (Arequipa), heavy transportation drivers blocked the Penetracion highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4167,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Arequipa,Arequipa,Arequipa,Arequipa,-16.3989,-71.535,1,"Diario Correo (Peru); SUTRAN Peru",Other-National,"On 30 March 2022, in Arequipa - Uchumayo (Arequipa), heavy transportation drivers blocked the South Coast Longitudinal highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4168,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Arequipa,Castilla,Aplao,"La Joya",-16.0479,-72.484,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in La Joya (Arequipa), heavy transportation drivers blocked the South Coast Longitudinal highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4169,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Cajamarca,Cajamarca,Cajamarca,Cajamarca,-7.1638,-78.5003,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Cajamarca (Cajamarca), heavy transportation drivers blocked the Ciudad de Dios-Cajamarca highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4170,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Huancavelica,Huancavelica,Palca,Palca,-12.6544,-74.9783,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Palca (Junin), heavy transportation drivers blocked the Tarma-La Merced highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4171,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Chupaca,Chupaca,Chupaca,-12.062,-75.2877,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Chupaca (Junin), heavy transportation drivers blocked the Sierra Sur Longitudinal highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4172,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Concepcion,Matahuasi,Matahuasi,-11.8938,-75.3439,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Matahuasi (Junin), heavy transportation drivers blocked La Oroya-Ayacucho highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4173,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Huancayo,Huacrapuquio,Huacrapuquio,-12.1735,-75.2192,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Huacrapuquio (Junin), heavy transportation drivers blocked the Sierra Sur Longitudinal highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4175,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Jauja,Acolla,Pachascucho,-11.7555,-75.5337,1,"Diario Correo (Peru); SUTRAN Peru",Other-National,"On 30 March 2022, in Pachascucho (Junin), heavy transportation drivers blocked the Jauja-Tarma highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4176,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Jauja,Acolla,Tingopaccha,-11.6387,-75.5968,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Tingopaccha (Junin), heavy transportation drivers blocked the Jauja-Tarma highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4177,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Jauja,Acolla,Yanamarca,-11.6886,-75.5671,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Yanamarca (Junin), heavy transportation drivers blocked the Jauja-Tarma highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4178,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Jauja,Ataura,Ataura,-11.8029,-75.4385,1,"Diario Correo (Peru); SUTRAN Peru",Other-National,"On 30 March 2022, in Ataura (Junin), heavy transportation drivers blocked La Oroya-Ayacucho highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4179,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Jauja,"San Lorenzo","San Lorenzo",-11.8463,-75.3826,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in San Lorenzo (Junin), heavy transportation drivers blocked La Oroya-Ayacucho highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4180,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Junin,Junin,Junin,-11.159,-75.993,1,"Diario Correo (Peru); SUTRAN Peru",Other-National,"On 30 March 2022, in Junin (Junin), heavy transportation drivers blocked the Jauja-Tarma highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4181,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Yauli,"La Oroya","La Oroya",-11.5189,-75.8994,1,"Diario Correo (Peru); SUTRAN Peru",Other-National,"On 30 March 2022, in La Oroya (Junin), heavy transportation drivers blocked the Sierra Sur Longitudinal highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4184,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Lima,Barranca,Barranca,Barranca,-10.75,-77.7667,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Barranca (Lima), heavy transportation drivers blocked the North Pan-American highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4185,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Lima,Huaral,Aucallama,Aucallama,-11.5612,-77.1747,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Aucallama (Lima), heavy transportation drivers blocked the North Pan-American highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4190,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Pasco,Pasco,Yanacancha,Yanacancha,-10.5319,-76.1842,1,"Diario Correo (Peru); SUTRAN Peru",Other-National,"On 30 March 2022, in Yanacancha (Pasco), heavy transportation drivers blocked the Sierra Norte Longitudinal highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4191,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Piura,Piura,Piura,Piura,-5.1945,-80.6328,1,"Diario Correo (Peru); SUTRAN Peru",Other-National,"On 30 March 2022, in Piura (Piura), heavy transportation drivers blocked the North Pan-American highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4192,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Puno,Lampa,"Santa Lucia","Santa Lucia",-15.6989,-70.6064,1,"Diario Correo (Peru); SUTRAN Peru",Other-National,"On 30 March 2022, in Santa Lucia (Puno), heavy transportation drivers blocked the South Coast Longitudinal highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4193,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Puno,"San Roman",Juliaca,Juliaca,-15.5,-70.1333,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Juliaca (Puno), heavy transportation drivers blocked the South Coast Longitudinal highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4194,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,"San Martin","San Martin",Tarapoto,Tarapoto,-6.4878,-76.3653,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Tarapoto (San Martin), heavy transportation drivers blocked the Fernando Belaunde Terry highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4195,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,"San Martin",Tocache,Shunte,Tocache,-8.3173,-76.7013,1,"SUTRAN Peru; Diario Correo (Peru)",Other-National,"On 30 March 2022, in Tocache (San Martin), heavy transportation drivers blocked the Sierra Norte Longitudinal highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4189,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Moquegua,"Mariscal Nieto",Torata,Cuajone,-17.0821,-70.8192,1,"Diario Correo (Peru)",National,"On 30 March 2022, in Cuajone (Moquegua), residents blocked the railroad line used by Southern mining company as a demonstration claiming that the company has taken their owned land. They have been demonstrating for 30 days.",0,"crowd size=no report",1649104519
PER4183,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Students (Peru); Teachers (Peru)",6,,,0,60,,604,"South America",Peru,Lambayeque,Chiclayo,Patapo,Patapo,-6.7332,-79.6359,1,"Diario Correo (Peru)",National,"On 30 March 2022, in Patapo (Lambayeque), dozens of students and teachers at the Nuestra Senora del Carmen school staged a demonstration asking for new infrastructure.",0,"crowd size=dozens",1649104519
PER4188,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Lima,Lima,Lima,"Lima - Lima District",-12.0462,-77.0451,1,"La Region (Peru)",National,"On 30 March 2022, in Lima - Lima District (Lima), domestic workers staged a demonstration demanding a better salary, vacation days and health insurance.",0,"crowd size=no report",1649104520
PER4182,"30 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Lambayeque,Chiclayo,Chiclayo,Chiclayo,-6.7714,-79.8409,1,"La Republica (Peru)",National,"On 30 March 2022, in Chiclayo (Lambayeque), residents of 12 young towns marched through the city towards the Housing, Construction, and Sanitation Ministry (MVCS) as a demonstration to demand authorities finish the potable water project for their sectors.",0,"crowd size=no report",1649104520
PER4174,"30 March 2022",2022,1,Demonstrations,Riots,"Violent demonstration","Rioters (Peru)","Farmers (Peru); Labor Group (Peru)",5,,,0,50,,604,"South America",Peru,Junin,Huancayo,Huancayo,Huancayo,-12.0651,-75.2049,1,"Diario Correo (Peru)",National,"On 30 March 2022, in Huancayo (Junin), heavy transportation drivers and farmers staged a demonstration outside Los Andes University and blocked the road with burning tires to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. During the demonstration, they burned a Free Peru (PL) shirt and rejected the current president and government. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1652228928
PER4186,"30 March 2022",2022,1,Demonstrations,Protests,"Protest with intervention","Protesters (Peru)","Labor Group (Peru)",6,"Police Forces of Peru (2021-2022)",,1,16,,604,"South America",Peru,Lima,Huaral,Aucallama,Pasamayo,-11.6068,-77.2177,1,"Diario Correo (Peru)",National,"On 30 March 2022, in Pasamayo (Lima), heavy transportation drivers blocked the North Pan-American highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. During the demonstration, police forces intervened and dispersed them. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1670885783
PER4187,"30 March 2022",2022,1,Demonstrations,Protests,"Protest with intervention","Protesters (Peru)","Labor Group (Peru)",6,"Police Forces of Peru (2021-2022)",,1,16,,604,"South America",Peru,Lima,Lima,Ate,"Lima - Ate",-12.0103,-76.87,1,"La Republica (Peru)",National,"On 30 March 2022, in Lima - Ate (Lima), heavy transportation drivers and residents blocked the central highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. Police forces intervened and dispersed the demonstrators. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1670885783
PER4122,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Ancash,Santa,Chimbote,Chimbote,-9.0853,-78.5783,1,"SUTRAN Peru; El Comercio (Peru)",Other-National,"On 29 March 2022, in Chimbote (Ancash), heavy transportation drivers blocked the North Pan-American highway near 9 de Octubre sector as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4124,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Ancash,Santa,Samanco,"Huambacho la Huaca",-9.2588,-78.4355,1,"El Comercio (Peru); SUTRAN Peru",Other-National,"On 29 March 2022, in Huambacho la Huaca (Ancash), heavy transportation drivers blocked La Oroya-Ayacucho highway near Estuardo bridge as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4126,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Apurimac,Abancay,Abancay,Abancay,-13.6339,-72.8814,1,"SUTRAN Peru; El Comercio (Peru)",Other-National,"On 29 March 2022, in Abancay (Apurimac), for the second consecutive day, heavy transportation drivers blocked the Fernando Belaunde Terry highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4128,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Ayacucho,Huamanga,Ayacucho,Ayacucho,-13.1588,-74.2232,1,"El Comercio (Peru); SUTRAN Peru",Other-National,"On 29 March 2022, in Ayacucho (Ayacucho), for the second consecutive day, heavy transportation drivers blocked the Huamanga-Huanta highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4129,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Ayacucho,Huanta,Huanta,Huanta,-12.9333,-74.25,1,"El Comercio (Peru); SUTRAN Peru",Other-National,"On 29 March 2022, in Huanta (Ayacucho), heavy transportation drivers blocked the highway towards Huamanga near the Huayupampa intersection as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4130,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Cusco,Anta,Ancahuasi,Ancahuasi,-13.4563,-72.3014,1,"El Comercio (Peru); SUTRAN Peru",Other-National,"On 29 March 2022, in Ancahuasi (Cusco), heavy transportation drivers blocked the Nazca-Puno highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4131,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Cusco,Anta,Limatambo,Limatambo,-13.4801,-72.4445,1,"SUTRAN Peru; El Comercio (Peru)",Other-National,"On 29 March 2022, in Limatambo (Cusco), heavy transportation drivers blocked the Nazca-Puno highway in Chinchaybamba sector as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4132,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Cusco,Cusco,Wanchaq,Cusco,-13.5226,-71.9673,1,"SUTRAN Peru; El Comercio (Peru)",Other-National,"On 29 March 2022, in Cusco (Cusco), for the second consecutive day, heavy transportation drivers blocked the highway towards Abancay as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4133,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Cusco,Quispicanchi,Andahuaylillas,Andahuaylillas,-13.6739,-71.6775,1,"SUTRAN Peru; El Comercio (Peru)",Other-National,"On 29 March 2022, in Andahuaylillas (Cusco), for the second consecutive day, heavy transportation drivers blocked the Nazca-Puno highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4134,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Cusco,Quispicanchi,Andahuaylillas,Pinipampa,-13.6475,-71.6886,1,"El Comercio (Peru); SUTRAN Peru",Other-National,"On 29 March 2022, in Pinipampa (Cusco), for the second consecutive day, heavy transportation drivers blocked the Nazca-Puno highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4136,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Chupaca,Ahuac,Huarisca,-12.0531,-75.3578,1,"SUTRAN Peru; El Comercio (Peru)",Other-National,"On 29 March 2022, in Huarisca (Junin), heavy transportation drivers blocked the Yauya Chupacos highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4137,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Concepcion,Concepcion,Concepcion,-11.9186,-75.313,1,"SUTRAN Peru; El Comercio (Peru)",Other-National,"On 29 March 2022, in Concepcion (Junin), for the second consecutive day, heavy transportation drivers blocked La Oyora-Ayacucho highway near Valsa bridge as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
